"Symbol","Index","Open","High","Low","Close","Volume"
GOOG,2019-04-05,778.3,778.43,778.3,778.3,400
GOOG,2019-04-06,778.54,779.09,778.54,778.805,3418
GOOG,2019-04-07,778.888,779.59,778.888,779.59,1411
GOOG,2019-04-08,779.77,780.23,779.77,780.009,3035
GOOG,2019-04-09,779.21,780.04,779.21,779.21,1143
GOOG,2019-04-10,778.8504,779.27,778.8504,778.8504,1100
GOOG,2019-04-11,778.82,778.82,778.82,778.82,100
GOOG,2019-04-12,778.555,778.76,778.555,778.59,1500
GOOG,2019-04-13,778.41,779.1,778.41,778.42,1400
GOOG,2019-04-14,778.58,778.8,778.58,778.58,400
GOOG,2019-04-15,778.16,778.64,778.16,778.16,2300
GOOG,2019-04-16,778.4,778.6,778.4,778.4,1200
GOOG,2019-04-17,778.28,778.82,778.28,778.82,700
GOOG,2019-04-18,778.74,778.87,778.74,778.87,300
GOOG,2019-04-19,778.66,778.95,778.66,778.67,700
GOOG,2019-04-20,778.01,778.2439,778.01,778.1,1002
GOOG,2019-04-21,778,778.47,778,778,2619
GOOG,2019-04-22,777.72,778.3856,777.72,777.99,1553
GOOG,2019-04-23,778.09,778.14,778.09,778.09,700
GOOG,2019-04-24,777.5,778.1,777.5,777.595,1700
GOOG,2019-04-25,777.22,777.5828,777.22,777.52,1120
GOOG,2019-04-26,777.22,777.66,777.22,777.25,1500
GOOG,2019-04-27,777.48,777.675,777.48,777.48,1009
GOOG,2019-04-28,777.745,777.9554,777.745,777.9554,522
GOOG,2019-04-29,777.9,778.25,777.9,777.92,1062
GOOG,2019-04-30,777.98,778.31,777.98,778.05,2000
GOOG,2019-05-01,777.98,778.55,777.98,778.47,1738
GOOG,2019-05-02,778.18,778.28,778.18,778.18,665
GOOG,2019-05-03,778.12,778.64,778.12,778.64,400
GOOG,2019-05-04,778.6,779.1,778.6,779.08,2251
GOOG,2019-05-05,778.7,779.3,778.7,778.7,600
GOOG,2019-05-06,778.62,778.62,778.62,778.62,100
GOOG,2019-05-07,778.24,778.54,778.24,778.54,800
GOOG,2019-05-08,778.33,778.33,778.33,778.33,100
GOOG,2019-05-09,778.48,778.89,778.48,778.58,900
GOOG,2019-05-10,778.39,778.5816,778.39,778.39,650
GOOG,2019-05-11,778.33,778.57,778.33,778.57,900
GOOG,2019-05-12,778.1,778.45,778.1,778.16,1000
GOOG,2019-05-13,778.23,778.33,778.23,778.23,700
GOOG,2019-05-14,778.15,778.47,778.15,778.47,1837
GOOG,2019-05-15,778.32,778.61,778.32,778.34,800
GOOG,2019-05-16,778.09,778.45,778.09,778.09,959
GOOG,2019-05-17,778,778.3451,778,778.29,1210
GOOG,2019-05-18,777.72,777.94,777.72,777.86,800
GOOG,2019-05-19,777.49,777.93,777.49,777.8003,1400
GOOG,2019-05-20,777.72,778.15,777.72,778.05,1200
GOOG,2019-05-21,777.7715,778.2,777.7715,778.03,1400
GOOG,2019-05-22,778.02,778.42,778.02,778.22,1600
GOOG,2019-05-23,778.195,778.692,778.195,778.692,1847
GOOG,2019-05-24,778.325,778.81,778.325,778.63,2575
GOOG,2019-05-25,778.36,778.6,778.36,778.36,3179
GOOG,2019-05-26,778.23,778.64,778.23,778.48,1100
GOOG,2019-05-27,778.21,778.6002,778.21,778.46,600
GOOG,2019-05-28,778.09,778.35,778.09,778.35,490
GOOG,2019-05-29,778.11,778.4,778.11,778.35,1271
GOOG,2019-05-30,777.9,778.45,777.9,777.9,2200
GOOG,2019-05-31,777.77,778.26,777.77,778.1,3829
GOOG,2019-06-01,777.81,778.1,777.81,777.923,4973
GOOG,2019-06-02,777.72,777.94,777.72,777.7985,1330
GOOG,2019-06-03,777.7,778,777.7,777.956,2600
GOOG,2019-06-04,778,778.6,778,778.34,7184
GOOG,2019-06-05,778.2,778.64,778.2,778.64,2450
GOOG,2019-06-06,778.51,778.79,778.51,778.79,2010
GOOG,2019-06-07,778.95,779.4,778.95,779.11,5164
GOOG,2019-06-08,779.01,779.49,779.01,779.19,1500
GOOG,2019-06-09,779.16,779.26,779.16,779.26,500
GOOG,2019-06-10,778.99,779.35,778.99,779.07,2487
GOOG,2019-06-11,778.72,779.34,778.72,779.23,5280
GOOG,2019-06-12,778.48,779.425,778.48,778.48,5125
GOOG,2019-06-13,778.49,779.07,778.49,778.67,4036
GOOG,2019-06-14,778.21,778.72,778.21,778.33,5100
GOOG,2019-06-15,778.25,779,778.25,778.66,9525
GOOG,2019-06-16,778.35,779.04,778.35,778.84,10760
GOOG,2019-06-17,778.45,779.02,778.45,778.53,109590
MSFT,2019-06-18,57.12,57.19,57.12,57.17,632043
MSFT,2019-06-19,57.12,57.48,57.12,57.36,702592
MSFT,2019-06-20,57.34,57.43,57.34,57.35,179819
MSFT,2019-06-21,57.285,57.38,57.285,57.3459,268666
MSFT,2019-06-22,57.28,57.395,57.28,57.285,490467
MSFT,2019-06-23,57.26,57.345,57.26,57.275,222554
MSFT,2019-06-24,57.27,57.3,57.27,57.3,135197
MSFT,2019-06-25,57.285,57.33,57.285,57.315,167085
MSFT,2019-06-26,57.315,57.5,57.315,57.49,157321
MSFT,2019-06-27,57.46,57.54,57.46,57.53,198291
MSFT,2019-06-28,57.465,57.54,57.465,57.47,210129
MSFT,2019-06-29,57.4703,57.56,57.4703,57.53,127361
MSFT,2019-06-30,57.5,57.55,57.5,57.55,83760
MSFT,2019-07-01,57.51,57.57,57.51,57.535,162981
MSFT,2019-07-02,57.48,57.54,57.48,57.5,140824
MSFT,2019-07-03,57.48,57.52,57.48,57.48,188474
MSFT,2019-07-04,57.46,57.52,57.46,57.48,141480
MSFT,2019-07-05,57.43,57.48,57.43,57.4544,244552
MSFT,2019-07-06,57.45,57.49,57.45,57.46,232833
MSFT,2019-07-07,57.46,57.52,57.46,57.51,300779
MSFT,2019-07-08,57.45,57.51,57.45,57.495,169860
MSFT,2019-07-09,57.4942,57.56,57.4942,57.54,176483
MSFT,2019-07-10,57.53,57.58,57.53,57.555,137367
MSFT,2019-07-11,57.52,57.6,57.52,57.58,190102
MSFT,2019-07-12,57.55,57.6,57.55,57.59,79318
MSFT,2019-07-13,57.56,57.595,57.56,57.5801,98565
MSFT,2019-07-14,57.56,57.63,57.56,57.565,141443
MSFT,2019-07-15,57.545,57.58,57.545,57.55,51222
MSFT,2019-07-16,57.55,57.58,57.55,57.575,21832
MSFT,2019-07-17,57.54,57.589,57.54,57.58,67117
MSFT,2019-07-18,57.57,57.59,57.57,57.589,49126
MSFT,2019-07-19,57.585,57.65,57.585,57.65,69580
MSFT,2019-07-20,57.61,57.65,57.61,57.6199,78167
MSFT,2019-07-21,57.6,57.64,57.6,57.635,47565
MSFT,2019-07-22,57.635,57.66,57.635,57.66,87463
MSFT,2019-07-23,57.65,57.68,57.65,57.665,81097
MSFT,2019-07-24,57.66,57.72,57.66,57.68,158885
MSFT,2019-07-25,57.64,57.68,57.64,57.67,54086
MSFT,2019-07-26,57.64,57.69,57.64,57.675,215834
MSFT,2019-07-27,57.64,57.7,57.64,57.7,76560
MSFT,2019-07-28,57.68,57.74,57.68,57.692,87427
MSFT,2019-07-29,57.63,57.71,57.63,57.635,133369
MSFT,2019-07-30,57.61,57.66,57.61,57.615,145607
MSFT,2019-07-31,57.58,57.63,57.58,57.615,227139
MSFT,2019-08-01,57.58,57.62,57.58,57.59,117618
MSFT,2019-08-02,57.56,57.62,57.56,57.58,173704
MSFT,2019-08-03,57.56,57.6,57.56,57.5733,136488
MSFT,2019-08-04,57.52,57.59,57.52,57.54,139149
MSFT,2019-08-05,57.48,57.54,57.48,57.48,193282
MSFT,2019-08-06,57.465,57.55,57.465,57.534,123967
MSFT,2019-08-07,57.525,57.585,57.525,57.585,69808
MSFT,2019-08-08,57.55,57.58,57.55,57.55,123508
MSFT,2019-08-09,57.53,57.6,57.53,57.575,77608
MSFT,2019-08-10,57.545,57.59,57.545,57.58,94567
MSFT,2019-08-11,57.58,57.64,57.58,57.63,66660
MSFT,2019-08-12,57.62,57.67,57.62,57.66,93220
MSFT,2019-08-13,57.62,57.655,57.62,57.655,113597
MSFT,2019-08-14,57.65,57.67,57.65,57.65,125805
MSFT,2019-08-15,57.6,57.67,57.6,57.62,137559
MSFT,2019-08-16,57.585,57.64,57.585,57.595,73870
MSFT,2019-08-17,57.56,57.61,57.56,57.56,120175
MSFT,2019-08-18,57.4528,57.56,57.4528,57.48,220761
MSFT,2019-08-19,57.455,57.5,57.455,57.485,123716
MSFT,2019-08-20,57.47,57.52,57.47,57.47,63387
MSFT,2019-08-21,57.455,57.49,57.455,57.47,85916
MSFT,2019-08-22,57.445,57.48,57.445,57.4572,52779
MSFT,2019-08-23,57.415,57.455,57.415,57.4207,125009
MSFT,2019-08-24,57.39,57.42,57.39,57.39,50668
MSFT,2019-08-25,57.37,57.41,57.37,57.3766,53363
MSFT,2019-08-26,57.37,57.41,57.37,57.395,71859
MSFT,2019-08-27,57.355,57.4,57.355,57.37,63522
MSFT,2019-08-28,57.35,57.38,57.35,57.36,81035
MSFT,2019-08-29,57.32,57.365,57.32,57.32,145895
MSFT,2019-08-30,57.285,57.34,57.285,57.305,85376
MSFT,2019-08-31,57.291,57.36,57.291,57.345,94296
MSFT,2019-09-01,57.305,57.355,57.305,57.32,52783
MSFT,2019-09-02,57.295,57.37,57.295,57.3601,102548
MSFT,2019-09-03,57.33,57.37,57.33,57.3643,41972
MSFT,2019-09-04,57.325,57.38,57.325,57.375,60554
MSFT,2019-09-05,57.37,57.4,57.37,57.4,71645
MSFT,2019-09-06,57.4,57.42,57.4,57.4148,112294
MSFT,2019-09-07,57.33,57.42,57.33,57.3552,124210
MSFT,2019-09-08,57.33,57.38,57.33,57.37,112891
MSFT,2019-09-09,57.3,57.38,57.3,57.3031,297410
MSFT,2019-09-10,57.24,57.305,57.24,57.27,114602
MSFT,2019-09-11,57.25,57.29,57.25,57.2833,53514
MSFT,2019-09-12,57.28,57.3,57.28,57.295,39211
MSFT,2019-09-13,57.275,57.31,57.275,57.29,35938
MSFT,2019-09-14,57.275,57.305,57.275,57.3,50546
MSFT,2019-09-15,57.29,57.325,57.29,57.32,83020
MSFT,2019-09-16,57.31,57.345,57.31,57.34,51547
MSFT,2019-09-17,57.34,57.36,57.34,57.35,89452
MSFT,2019-09-18,57.335,57.38,57.335,57.37,78646
MSFT,2019-09-19,57.34,57.39,57.34,57.34,61155
MSFT,2019-09-20,57.345,57.415,57.345,57.4,55362
MSFT,2019-09-21,57.38,57.42,57.38,57.39,85445
MSFT,2019-09-22,57.385,57.48,57.385,57.45,262600
MSFT,2019-09-23,57.44,57.48,57.44,57.4652,52090
MSFT,2019-09-24,57.44,57.47,57.44,57.445,62070
MSFT,2019-09-25,57.42,57.47,57.42,57.42,114802
MSFT,2019-09-26,57.425,57.45,57.425,57.44,45129
MSFT,2019-09-27,57.435,57.47,57.435,57.47,38951
MSFT,2019-09-28,57.445,57.47,57.445,57.455,67192
MSFT,2019-09-29,57.46,57.48,57.46,57.475,27268
MSFT,2019-09-30,57.45,57.4792,57.45,57.455,68189
MSFT,2019-10-01,57.45,57.465,57.45,57.455,54943
MSFT,2019-10-02,57.44,57.46,57.44,57.44,24152
MSFT,2019-10-03,57.43,57.4458,57.43,57.44,27632
MSFT,2019-10-04,57.39,57.45,57.39,57.4035,94738
MSFT,2019-10-05,57.4,57.45,57.4,57.44,22931
MSFT,2019-10-06,57.4333,57.5,57.4333,57.495,102149
MSFT,2019-10-07,57.4634,57.5,57.4634,57.49,36467
MSFT,2019-10-08,57.47,57.505,57.47,57.475,32918
MSFT,2019-10-09,57.455,57.49,57.455,57.465,31427
MSFT,2019-10-10,57.445,57.47,57.445,57.455,78035
MSFT,2019-10-11,57.44,57.46,57.44,57.4442,95535
MSFT,2019-10-12,57.44,57.48,57.44,57.4723,75893
MSFT,2019-10-13,57.46,57.5,57.46,57.46,143353
MSFT,2019-10-14,57.46,57.51,57.46,57.505,115008
MSFT,2019-10-15,57.49,57.525,57.49,57.52,84396
MSFT,2019-10-16,57.51,57.54,57.51,57.51,64365
MSFT,2019-10-17,57.49,57.57,57.49,57.5,161128
MSFT,2019-10-18,57.485,57.57,57.485,57.565,93925
MSFT,2019-10-19,57.56,57.64,57.56,57.575,177522
MSFT,2019-10-20,57.515,57.6,57.515,57.55,161067
MSFT,2019-10-21,57.5,57.54,57.5,57.5258,77896
MSFT,2019-10-22,57.48,57.53,57.48,57.5,77537
MSFT,2019-10-23,57.485,57.51,57.485,57.5,54786
MSFT,2019-10-24,57.47,57.51,57.47,57.475,92921
MSFT,2019-10-25,57.39,57.49,57.39,57.41,256192
MSFT,2019-10-26,57.41,57.4664,57.41,57.45,44857
MSFT,2019-10-27,57.39,57.46,57.39,57.42,53268
MSFT,2019-10-28,57.39,57.44,57.39,57.4,33156
MSFT,2019-10-29,57.41,57.46,57.41,57.445,22257
MSFT,2019-10-30,57.435,57.46,57.435,57.454,13496
MSFT,2019-10-31,57.43,57.475,57.43,57.43,47734
MSFT,2019-11-01,57.37,57.43,57.37,57.385,74972
MSFT,2019-11-02,57.38,57.43,57.38,57.41,72644
MSFT,2019-11-03,57.36,57.41,57.36,57.39,135074
MSFT,2019-11-04,57.37,57.41,57.37,57.3861,48513
MSFT,2019-11-05,57.33,57.39,57.33,57.3401,41038
MSFT,2019-11-06,57.33,57.36,57.33,57.36,120562
MSFT,2019-11-07,57.33,57.36,57.33,57.355,60436
MSFT,2019-11-08,57.34,57.3798,57.34,57.35,117531
MSFT,2019-11-09,57.34,57.395,57.34,57.39,41383
MSFT,2019-11-10,57.39,57.44,57.39,57.42,54840
MSFT,2019-11-11,57.42,57.46,57.42,57.449,74981
MSFT,2019-11-12,57.44,57.4942,57.44,57.49,52292
MSFT,2019-11-13,57.45,57.49,57.45,57.45,48770
MSFT,2019-11-14,57.44,57.4999,57.44,57.4923,47833
MSFT,2019-11-15,57.475,57.52,57.475,57.52,70490
MSFT,2019-11-16,57.49,57.525,57.49,57.4968,58499
MSFT,2019-11-17,57.49,57.515,57.49,57.495,38497
MSFT,2019-11-18,57.48,57.51,57.48,57.5,44531
MSFT,2019-11-19,57.48,57.5099,57.48,57.49,44620
MSFT,2019-11-20,57.49,57.515,57.49,57.495,30215
MSFT,2019-11-21,57.49,57.51,57.49,57.495,26532
MSFT,2019-11-22,57.47,57.505,57.47,57.48,40077
MSFT,2019-11-23,57.465,57.49,57.465,57.49,72138
MSFT,2019-11-24,57.46,57.49,57.46,57.46,49673
MSFT,2019-11-25,57.46,57.5,57.46,57.49,45831
MSFT,2019-11-26,57.48,57.52,57.48,57.485,46754
MSFT,2019-11-27,57.482,57.53,57.482,57.51,173875
MSFT,2019-11-28,57.48,57.53,57.48,57.51,117448
MSFT,2019-11-29,57.48,57.53,57.48,57.485,70274
MSFT,2019-11-30,57.43,57.49,57.43,57.465,139157
MSFT,2019-12-01,57.465,57.51,57.465,57.51,122686
MSFT,2019-12-02,57.49,57.52,57.49,57.5,139110
MSFT,2019-12-03,57.48,57.51,57.48,57.495,71611
MSFT,2019-12-04,57.4925,57.5301,57.4925,57.52,97231
MSFT,2019-12-05,57.5,57.55,57.5,57.545,102381
MSFT,2019-12-06,57.523,57.555,57.523,57.545,101063
MSFT,2019-12-07,57.54,57.565,57.54,57.5601,81362
MSFT,2019-12-08,57.55,57.57,57.55,57.555,64570
MSFT,2019-12-09,57.52,57.575,57.52,57.52,71741
MSFT,2019-12-10,57.48,57.53,57.48,57.495,110173
MSFT,2019-12-11,57.47,57.5,57.47,57.48,78150
MSFT,2019-12-12,57.46,57.5,57.46,57.47,130205
MSFT,2019-12-13,57.46,57.49,57.46,57.49,68313
MSFT,2019-12-14,57.48,57.5001,57.48,57.49,73004
MSFT,2019-12-15,57.48,57.505,57.48,57.505,69542
MSFT,2019-12-16,57.485,57.51,57.485,57.51,133110
MSFT,2019-12-17,57.505,57.575,57.505,57.547,125736
MSFT,2019-12-18,57.53,57.55,57.53,57.54,94954
MSFT,2019-12-19,57.52,57.5552,57.52,57.545,98959
MSFT,2019-12-20,57.54,57.59,57.54,57.58,127454
MSFT,2019-12-21,57.55,57.6,57.55,57.57,145581
MSFT,2019-12-22,57.56,57.59,57.56,57.57,94972
MSFT,2019-12-23,57.56,57.61,57.56,57.595,316382
MSFT,2019-12-24,57.59,57.62,57.59,57.605,197259
MSFT,2019-12-25,57.55,57.61,57.55,57.575,216608
MSFT,2019-12-26,57.54,57.58,57.54,57.545,273011
MSFT,2019-12-27,57.54,57.56,57.54,57.54,131417
MSFT,2019-12-28,57.52,57.56,57.52,57.53,356943
MSFT,2019-12-29,57.49,57.54,57.49,57.51,353050
MSFT,2019-12-30,57.42,57.52,57.42,57.42,3619346
